idannonce,etage,surface,surface_terrain,nb_pieces,mensualiteFinance,balcon,eau,bain,dpeC,mapCoordonneesLatitude,mapCoordonneesLongitude,nb_etages,places_parking,cave,annee_construction,nb_toilettes,ascenseur,nb_logements_copro,charges_copro,logement_neuf,duree_int,INSEE_COM,IRIS,CODE_IRIS,GRD_QUART,UU2010,REG,DEP,loyer_m2_median_n7,nb_log_n7,taux_rendement_n7,prix_median_commune,prix_median_type,prix_median_pieces,prix_median_nb_etage,annee_2019,annee_2020,annee_2021,annee_2022,annee_2023,expo_nord,expo_sud,expo_est,expo_ouest,expo_inconnue,chauf_radiateur,chauf_sol,chauf_convecteur,chauf_poele_bois,chauf_pac,chauf_clim_rev,chauf_cheminee,chauf_inconnu,energie_gaz,energie_elec,energie_fioul,energie_bois,energie_inconnue,chauffage_mode_individuel,chauffage_mode_collectif,chauffage_mode_central,chauffage_mode_inconnu,dpe_A,dpe_B,dpe_C,dpe_D,dpe_E,dpe_F,dpe_G,dpe_inconnu,ges_A,ges_B,ges_C,ges_D,ges_E,ges_F,ges_G,ges_inconnu,typedetransaction_pi,typedetransaction_v,typedetransaction_vp,annonce_exclusive_0,annonce_exclusive_Non,annonce_exclusive_Oui,categorie_annonceur_a,categorie_annonceur_b,categorie_annonceur_ca,categorie_annonceur_cm,categorie_annonceur_m,categorie_annonceur_network,typedebien_lite_a,typedebien_lite_m,TYP_IRIS_x_D,TYP_IRIS_x_H,TYP_IRIS_x_Z,TYP_IRIS_y_H,TYP_IRIS_y_Z
ag680575-190150828,0,33,29.672000000000004,1,0,0,0,1,226.8,48.09094,7.37044,4,1,0,1984,1,1,64,591.6,0,-757,68066,503,680660503,6806601,68501,44,68,16.0,207,0.091,181000.0,172000.0,80775.0,139000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
orpi-1-054928E1FCAZ,0,149,781.0,5,0,0,0,2,421.0,47.74373,7.40533,1,2,0,1978,1,0,12,135.2,0,-757,68278,101,682780101,6827801,68701,44,68,11.96,11,0.075,339900.0,318000.0,315000.0,310000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ag681360-351941566,0,153,1094.0,5,0,0,1,0,377.0,47.62662,7.29304,2,1,1,1977,2,0,4,479.992,0,8,68080,0,680800000,6808000,68000,44,68,8.416,3,0.0416,210200.0,318000.0,315000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
nexity-GB00151067,4,60,775.74,3,0,1,0,0,310.0,47.7804,7.34477,3,1,1,1966,1,0,252,1402.04,0,43,68154,101,681540101,6815401,68701,44,68,10.38,31,0.105,120400.0,172000.0,179900.0,174000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
immo-facile-3754503,0,200,1450.0,7,0,0,0,0,236.0,47.80973,7.16644,1,3,1,1957,2,0,3,646.8520000000001,0,58,68063,102,680630102,6806301,68402,44,68,7.779999999999999,2,0.04340000000000001,269700.0,318000.0,380000.0,310000.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
orpi-1-054037E28SPP,0,114,335.0,5,0,0,0,1,329.0,48.01909,7.29319,2,2,1,1855,2,0,7,450.534,0,22,68350,0,683500000,6835000,68000,44,68,9.72,1,0.0484,660000.0,318000.0,315000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
orpi-1-054037E1YCVS,2,103,1653.2959999999998,4,0,0,0,1,159.0,47.74786,7.3005,4,2,1,1978,1,1,32,2821.0,0,183,68224,1001,682241001,6822401,68701,44,68,9.22,388,0.064,118444.0,172000.0,194400.0,139000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag340369-255683290,2,63,525.676,3,0,0,0,1,192.0,47.74946,7.3299,4,1,0,1982,1,0,22,805.868,0,112,68224,302,682240302,6822401,68701,44,68,10.0,839,0.035,118444.0,172000.0,179900.0,139000.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag340369-249347761,3,78,2091.8,4,0,0,0,0,245.4,47.74946,7.3299,5,1,1,1980,1,1,42,1942.6,0,119,68224,302,682240302,6822401,68701,44,68,9.22,388,0.031,118444.0,172000.0,194400.0,150400.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag681237-310888644,0,115,140.0,5,0,0,0,1,278.8,48.04749,7.13543,2,3,0,1974,2,0,4,574.534,0,34,68226,0,682260000,6822600,68302,44,68,11.120000000000001,1,0.0306,211831.0,318000.0,315000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-dagon68390-2383,3,75,1635.6,4,0,1,0,1,150.6,47.77692,7.3561,4,1,1,1965,1,0,76,2400.0,0,295,68154,105,681540105,6815401,68701,44,68,9.39,31,0.068,120400.0,172000.0,194400.0,139000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
150944147,0,81,343.0,4,0,0,0,0,221.01999999999998,47.81589,7.38084,1,2,1,2006,1,0,23,668.2,1,1,68022,0,680220000,6802200,68000,44,68,11.466,1,0.036,318000.0,318000.0,260000.0,310000.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag680632-258668647,1,93,40.980000000000004,3,0,0,0,1,758.0,47.75079,7.34538,1,1,0,1955,1,0,10,360.0,0,-928,68224,602,682240602,6822401,68701,44,68,10.0,839,0.127,118444.0,172000.0,179900.0,199900.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
mgc-364215892-MKI-STEIBRUNNLEBAS-20221027,0,110,528.2,6,0,0,0,0,232.8,47.67334,7.3684,2,3,0,1976,2,0,6,796.8520000000001,1,37,68323,0,683230000,6832300,68000,44,68,11.77,1,0.036,403100.0,318000.0,360968.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681108-337168320,2,61,84.674,2,0,0,1,0,179.8,47.56802,7.51714,3,1,1,2013,1,1,31,1060.836,0,15,68126,0,681260000,6812600,68403,44,68,13.78,32,0.043,273000.0,172000.0,131500.0,174000.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
apimo-7089921,0,92,957.6,4,0,0,0,0,319.0,47.50397,7.38169,2,2,0,1964,2,0,13,592.8,0,28,68092,0,680920000,6809200,68000,44,68,10.87,1,0.0408,328750.0,318000.0,260000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681106-345971067,3,65,51.2,2,0,0,0,1,177.2,48.07298,7.35121,4,1,1,1997,1,1,81,1496.4,0,84,68066,105,680660105,6806601,68501,44,68,12.08,562,0.032,181000.0,172000.0,131500.0,139000.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
immo-facile-adresse-13207536,0,29,51.2,2,0,0,0,0,161.6,48.07066,7.35586,3,1,1,2001,1,1,60,347.0,0,14,68066,202,680660202,6806601,68501,44,68,12.08,562,0.035,181000.0,172000.0,131500.0,174000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
orpi-1-054039E1HN1R,0,95,85.0,5,0,0,0,1,166.6,47.86658,7.34296,1,4,1,2003,1,0,31,240.0,0,-757,68082,0,680820000,6808200,68207,44,68,8.506,6,0.0984,182000.0,172000.0,230000.0,199900.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
safti-1-587296,0,83,262.0,4,0,0,0,1,206.0,47.71548,7.0844,1,2,0,2010,1,0,7,334.4,0,149,68313,0,683130000,6831300,68000,44,68,9.225999999999999,1,0.0354,325000.0,318000.0,260000.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-5832708,0,110,410.0,5,0,0,0,0,380.0,47.77721,7.34528,1,3,1,1951,2,0,6,80.0,0,12,68154,102,681540102,6815401,68701,44,68,8.71,1,0.043,280000.0,318000.0,315000.0,310000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
century-21-202_3185_1211,0,105,537.0,5,0,0,2,1,290.0,48.08095,7.39118,2,2,1,1965,2,0,2,443.2,0,-999,68145,101,681450101,6814501,68501,44,68,9.54,8,0.035,350000.0,318000.0,315000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
laforet-immo-facile-19172909,0,53,525.0,2,0,1,0,1,200.0,47.75617,7.33099,3,1,1,1997,1,0,24,1072.91,0,-991,68224,1301,682241301,6822401,68701,44,68,11.11,960,0.063,118444.0,172000.0,131500.0,174000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
immo-facile-47499973,0,120,534.0,6,0,0,0,0,206.0,47.75041,7.37971,1,2,1,1964,2,0,6,796.8520000000001,0,14,68271,102,682710102,6827101,68701,44,68,11.21,4,0.038,395000.0,318000.0,360968.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
mgc-232863666-SJ-200107-181714,0,120,2355.2,6,0,0,0,0,180.0,47.58333,7.26308,2,3,0,1966,2,0,3,796.8520000000001,1,-757,68138,0,681380000,6813800,68101,44,68,7.4,1,0.03,274414.0,318000.0,360968.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-immolandismunst-1084,0,80,731.0,4,0,0,0,1,125.0,48.03555,7.2037,2,1,0,1950,1,0,9,76.8,0,42,68316,0,683160000,6831600,68000,44,68,9.576,1,0.0396,227150.0,318000.0,260000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681212-318025860,0,200,750.0,8,0,0,1,1,157.0,47.75149,7.40961,2,3,1,1955,2,0,2,496.4,0,155,68278,102,682780102,6827801,68701,44,68,9.47,1,0.054,339900.0,318000.0,396000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ag681108-326243493,0,218,977.0,8,0,0,0,2,229.0,47.576,7.54741,2,2,1,1979,3,0,2,496.4,0,65,68297,101,682970101,6829701,68403,44,68,10.2,1,0.0494,450000.0,318000.0,396000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
hektor-immoplusalsace-2201,0,183,630.0,7,0,0,0,1,93.0,47.67527,7.39615,2,3,1,1988,2,0,3,588.8520000000001,0,-278,68301,0,683010000,6830100,68119,44,68,9.129999999999999,2,0.0462,393975.0,318000.0,380000.0,323978.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-4890234,0,220,998.0,6,0,0,1,1,248.0,47.78156,7.34168,3,4,1,1936,2,0,5,796.8520000000001,0,64,68154,106,681540106,6815401,68701,44,68,8.33,1,0.037,280000.0,318000.0,360968.0,315750.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
orpi-1-054933E2GKO2,0,156,195.0,9,0,1,2,0,255.0,48.0006,7.27545,3,2,1,1900,4,0,2,500.0,0,15,68111,0,681110000,6811100,68000,44,68,9.57,3,0.05,330500.0,318000.0,395000.0,315750.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-robischung-2163,0,121,869.0,5,0,0,0,1,297.0,47.59933,7.12752,2,2,0,1800,1,0,7,542.4,0,-757,68299,0,682990000,6829900,68201,44,68,8.413999999999998,2,0.041400000000000006,275541.0,318000.0,315000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
iad-france-830603,0,105,214.2,5,0,0,0,0,215.0,47.98987,7.55688,2,1,0,1968,1,0,14,12.0,0,-985,68246,0,682460000,6824600,68000,44,68,9.736,2,0.0436,152000.0,172000.0,230000.0,190000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
hektor-agcinqpattes-50,3,60,720.9399999999999,3,0,0,0,1,231.8,47.77896,7.35486,2,1,1,2008,1,1,100,1799.75,0,262,68154,105,681540105,6815401,68701,44,68,10.38,31,0.032,120400.0,172000.0,179900.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag681088-348852414,2,64,127.6,3,0,0,0,1,179.8,47.90241,7.25347,3,2,1,2017,1,1,119,1700.0,0,113,68156,0,681560000,6815600,68401,44,68,10.59,7,0.041,205600.0,172000.0,179900.0,174000.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
safti-1-787495,5,101,2091.8,4,0,0,0,1,174.4,47.74413,7.33597,6,1,0,1992,1,0,230,2327.0,0,7,68224,102,682240102,6822401,68701,44,68,9.22,388,0.051,118444.0,172000.0,194400.0,160650.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
orpi-1-054928E1GOLH,0,47,54.4,2,0,0,0,0,153.8,47.81921,7.33006,3,1,1,2010,1,1,71,846.992,1,-757,68376,105,683760105,6837601,68701,44,68,12.28,71,0.05,135000.0,172000.0,131500.0,174000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
iad-france-787366,0,76,115.8,3,0,0,0,0,128.0,48.0913,7.36074,3,1,0,1990,1,0,14,244.0,0,-891,68066,503,680660503,6806601,68501,44,68,10.63,512,0.07,181000.0,172000.0,179900.0,174000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag681391-349330398,1,66,84.674,2,0,0,0,1,125.0,47.60797,7.56833,3,2,1,2017,1,1,42,1220.0,0,98,68349,0,683490000,6834900,68403,44,68,13.12,37,0.044,265000.0,172000.0,131500.0,174000.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
century-21-202_3377_1370,2,88,2080.0,4,0,0,0,1,156.0,47.74913,7.35046,5,0,1,1983,1,1,13,1440.0,0,17,68224,603,682240603,6822401,68701,44,68,9.22,388,0.057,118444.0,172000.0,194400.0,150400.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
147434375,0,41,56.846000000000004,2,0,0,0,0,181.8,48.06229,7.36622,2,1,1,1999,1,0,38,1294.284,1,9,68066,301,680660301,6806601,68501,44,68,12.08,562,0.04,181000.0,172000.0,131500.0,190000.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag681158-322209084,0,50,26.6,2,0,0,0,1,212.0,47.79426,7.34269,2,1,1,2004,1,1,106,1149.766,0,219,68166,106,681660106,6816601,68701,44,68,12.65,43,0.07,135000.0,172000.0,131500.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
iad-france-780277,0,132,2010.0,4,0,0,0,0,302.0,48.11925,7.16754,2,1,0,1930,2,0,2,12.0,0,-878,68249,0,682490000,6824900,68116,44,68,10.414,1,0.040600000000000004,309184.0,318000.0,260000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-ag-orim-974,0,111,600.0,5,0,0,0,0,186.0,47.52315,7.47915,2,3,0,2008,2,0,8,665.592,0,-757,68120,0,681200000,6812000,68000,44,68,12.94,7,0.058,368415.0,318000.0,315000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681154-252828175,2,69,132.0,3,0,0,0,1,162.6,48.06738,7.35652,3,1,0,1982,1,1,55,1886.146,0,-892,68066,202,680660202,6806601,68501,44,68,10.63,512,0.033,181000.0,172000.0,179900.0,174000.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
